fund_name,fund_known_activist,activist_label,issuer_name,ticker,sector,regime,entry_date,entry_filing_id,entry_holding_pct,entry_price,entry_mktcap,filing_purpose_text,purpose_flags,important_proposal_text,direction,ambiguous_flag,control_flag,going_private_flag,going_private_kw,source_url,submit_datetime,shares_held,outstanding_shares,indiv_corp,doc_title,filer_edinet,entry_pbr,entry_equity_ratio,entry_net_cash_ratio,entry_roe,stable_holder_pct,proposal_made,proposal_type,agm_result,company_response,exit_date,exit_filing_id,exit_price,holding_months,entry_to_exit_return,trap_label,exit_reason,notes
カナメ・キャピタル・エルピー（Ｋａｎａｍｅ　Ｃａｐｉｔａｌ，Ｌ．Ｐ．）,True,Kaname Capital,トレックス・セミコンダクター株式会社,6616,N/A,post2023,2026-06-09,S100YED7,12.37,N/A,N/A,提出者は、投資先企業の価値向上を目指してエンゲージメントを行うが、投資先企業の取締役会が十分に機能していないと見える場合にはその是正を図るためアクティビズムに発展する場合もある（「エスカレーション」と称している）。提出者は、これらエンゲージメントの一環として発行者に対して以下についての提案を行う予定がある。ただし、具体的な内容、時期及び条件は引き続き検討中である。・配当方針の重要な変更・増資・減資方針の重要な変更・資本政策の方針の重要な変更・多額の借財・事業の全部又は一部の譲渡・譲受け・休止又は廃止・重要な資産の処分又は取得・株式交換・株式移転・会社分割・合併・発行者以外の者による支配権の取得・役員構成の重要な変更（役員の数又は任期に係る重要な変更を含む）・代表取締役、代表執行役若しくは執行役員の選解任・特定の個人の役員選任提出者は、発行者の株式の市場株価が割安と判断される水準にとどまる場合、ポートフォリオ投資の一環として、今後3か月以内に発行済み株式総数の5％超の普通株式を市場取引で追加取得する予定がある。ただし、具体的な判断基準、取得価格、数量、時期は未定である。,増配|取締役選任|事業売却,エンゲージメントの一環として、重要提案行為等を行う場合がある。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100YED7?type=2,2026-06-19 16:44,1429100,11554200,外国法人,変更報告書No.12,E37907,,,,,,,,,,,,,,,,,
ニッポン・アクティブ・バリュー・ファンド（NIPPON ACTIVE VALUE FUND PLC）,True,Dalton/NipponActiveValue,ステラケミファ株式会社,4109,N/A,post2023,2026-06-04,S100Y9MX,4.03,N/A,N/A,投資及び経営陣に対する経営の助言並びに状況に応じて重要提案行為等を行うこと。特に、ニッポン・アクティブ・バリュー・ファンドは、発行会社の財務的健全性及び市場での地位が株価に反映されていないと考えており、全ての株主のために株式価値を高めるための方法を話し合うことを目的とし、発行会社の経営陣に対して対話を要求する場合がある。提出者は、2026年4月14日付で、同年6月開催予定の発行者の定時株主総会に向け、定時株主総会の基準日に関する定款変更の件、の1議案から成る株主提案を行った。提出者は、2025年12月に発行者を含むすべての投資先に対して書簡を送付し、資本コストや株価を意識した経営の高度な実践、譲渡制限付株式報酬の実施と株式保有ガイドラインの整備の推奨、取締役会の独立性確保といった事項に加え、企業価値と株主共通の利益の観点から、非公開化やスピンオフを含むすべての経営 戦略オプションを予断なく検証することを提案し、書簡の内容をウェブサイト上で公表した（https://0f150b20-1256-4ec7-bae7-55db80a2a0d7.usrfiles.com/ugd/5612ae_aa96dbd8c986429eaf45884b299f09d7.pdf [0f150b20-1256-4ec7-bae7-55db80a2a0d7.usrfiles.com]）。今後も当書簡の趣旨に沿って発行者との対話を進めていく予定であり、対話の状況によっては、これらの事項についてさらなる提案を行う可能性がある。,取締役選任|事業売却|非上場化,上記（２）保有目的に記載のとおり。,decrease,True,False,True,非公開化,https://api.edinet-fsa.go.jp/api/v2/documents/S100Y9MX?type=2,2026-06-11 15:34,523200,12973248,法人,変更報告書No.26,E36104,,,,,,,,,,,,,,,,,
アセット・バリュー・インベスターズ・リミテッド (Asset Value Investors Limited),True,AVI/AssetValueInvestors,株式会社青山財産ネットワークス,8929,N/A,post2023,2026-06-02,S100Y8AI,7.18,N/A,N/A,提出者の保有目的は純投資であり、発行者の持続的な企業価値の向上に必要であると判断した場合には以下の重要提案行為等を行う可能性がある。・重要な財産の処分又は譲受け・代表取締役の選定若しくは解職・特定の者の役員への選任・役員の構成の重要な変更・事業の全部又は一部の譲渡、譲受け、休止又は廃止・配当に関する方針の重要な変更・資本政策に関する重要な変更上記以外の重要提案行為等の具体的な内容、時期及び条件については未定である。,増配|取締役選任|事業売却,持続的な企業価値の向上に向けた重要提案行為等を行う可能性がある,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100Y8AI?type=2,2026-06-09 15:44,1803790,25125059,法人（外国会社）,変更報告書（4）,E34595,,,,,,,,,,,,,,,,,
"グランサム、マヨ、ヴァン　オッテルロー　アンド　カンパニー　エルエルシー(Grantham, Mayo, Van Otterloo &amp; Co. LLC)",False,,武蔵精密工業株式会社,7220,N/A,post2023,2026-05-20,S100Y6PA,4.09,N/A,N/A,純投資及び状況に応じて重要提案行為等を行うこともありうる。,,状況に応じて重要提案行為等を行うこともありうる。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100Y6PA?type=2,2026-05-27 11:23,2684800,65581861,法人（外国会社）,変更報告書No.1,E35943,,,,,,,,,,,,,,,,,
アセンダー・キャピタル・リミテッド（Ascender Capital Limited）,False,,ＮＣＤ株式会社,4783,N/A,post2023,2026-05-18,S100Y4WB,5.38,N/A,N/A,重要提案行為等を行うこと,,重要提案行為等を行う可能性がある,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100Y4WB?type=2,2026-05-25 15:40,446300,8300000,法人（外国会社）,変更報告書（5）,E39693,,,,,,,,,,,,,,,,,
オアシス　マネジメント　カンパニー　リミテッド（Oasis Management Company Ltd.）,True,Oasis,株式会社熊谷組,1861,N/A,post2023,2026-04-23,S100Y156,1.49,N/A,N/A,ポートフォリオ投資および重要提案行為。,,株主価値を守るため、重要提案行為を行うことがある。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100Y156?type=2,2026-05-01 16:03,2580036,173142240,法人（ケイマン諸島法人）,変更報告書（2）,E31883,,,,,,,,,,,,,,,,,
オアシス　マネジメント　カンパニー　リミテッド（Oasis Management Company Ltd.）,True,Oasis,株式会社セプテーニ・ホールディングス,4293,N/A,post2023,2026-04-23,S100Y13F,6.84,N/A,N/A,ポートフォリオ投資および重要提案行為。,,株主価値を守るため、重要提案行為を行うことがある。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100Y13F?type=2,2026-05-01 16:14,14460100,211389654,法人（ケイマン諸島法人）,変更報告書（1）,E31883,,,,,,,,,,,,,,,,,
オアシス　マネジメント　カンパニー　リミテッド（Oasis Management Company Ltd.）,True,Oasis,サンケン電気株式会社,6707,N/A,post2023,2026-04-23,S100Y1BR,2.83,N/A,N/A,ポートフォリオ投資および重要提案行為。,,株主価値を守るため、重要提案行為を行うことがある。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100Y1BR?type=2,2026-05-01 16:16,592000,20925360,法人（ケイマン諸島法人）,変更報告書（3）,E31883,,,,,,,,,,,,,,,,,
シンフォニー・フィナンシャル・パートナーズ（シンガポール）ピーティーイー・リミテッド (Symphony Financial Partners (Singapore) Pte. Ltd.),True,Symphony Financial,応用地質株式会社,9755,N/A,post2023,2026-04-16,S100XZKK,11.57,N/A,N/A,純投資及び状況に応じて重要提案行為を行うこともありうる,,状況に応じて重要提案行為を行うこともありうる,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100XZKK?type=2,2026-04-23 15:33,2814200,24322000,法人（外国法人）,変更報告書 No.7,E30522,,,,,,,,,,,,,,,,,
ピルグリム・パートナーズ・アジア・ピーティーイー・エルティーディー（Pilgrim Partners Asia (Pte.) Ltd.）,True,Pilgrim/NipponValueInvestors,株式会社日本動物高度医療センター,6039,N/A,post2023,2026-04-10,S100XZMP,6.85,N/A,N/A,純投資。但し、投資先企業との対話の一環として、金融商品取引法等に定める重要提案行為が含まれることがある。,,投資先企業との対話の一環として、金融商品取引法等に定める重要提案行為が含まれることがある。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100XZMP?type=2,2026-04-17 15:40,985100,14391000,法人（外国会社）,変更報告書No.14,E37067,,,,,,,,,,,,,,,,,
みさき投資株式会社,True,Misaki Capital,KeePer技研株式会社,6036,N/A,post2023,2026-03-27,S100XWB8,3.98,N/A,N/A,弊社の『働く株主(R)』というコンセプトと、日本版スチュワードシップ・コードの精神に則り、『経営者と投資家の建設的対話を通じた中長期的な投資リターンの拡大』を実現するため,,重要提案行為等を行う可能性　有,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100XWB8?type=2,2026-04-03 15:32,1126300,28280840,法人（株式会社）,変更報告書 1,E32221,,,,,,,,,,,,,,,,,
ひびき・パース・アドバイザーズ・エスピーシー(Hibiki Path Advisors SPC),True,Hibiki Path Advisors,玉井商船株式会社,9127,N/A,post2023,2026-03-24,S100XUHA,1.5,N/A,N/A,純投資及び状況に応じて経営陣への助言、重要提案行為等を行うこと。,,状況に応じて重要提案行為等を行うこと。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100XUHA?type=2,2026-03-31 15:34,28900,1932000,法人（外国会社）,変更報告書 No.1,E41402,,,,,,,,,,,,,,,,,
オアシス　マネジメント　カンパニー　リミテッド（Oasis Management Company Ltd.）,True,Oasis,北越コーポレーション株式会社,3865,N/A,post2023,2026-03-23,S100XTXR,4.8,N/A,N/A,ポートフォリオ投資および重要提案行為。,,株主価値を守るため、重要提案行為を行うことがある。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100XTXR?type=2,2026-03-30 16:25,9030000,188053114,法人（ケイマン諸島法人）,変更報告書（11）,E31883,,,,,,,,,,,,,,,,,
株式会社ヴァレックス・パートナーズ,True,Valex Partners,株式会社オークネット,3964,N/A,post2023,2026-03-16,S100XREU,9.18,N/A,N/A,純投資（投資一任契約その他契約に係る顧客の資産運用）及び状況に応じて重要提案行為等を行うこと,,状況に応じて重要提案行為等を行う可能性がある,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100XREU?type=2,2026-03-24 15:46,4407100,48026400,法人（株式会社）,変更報告書  No.5,E35873,,,,,,,,,,,,,,,,,
ひびき・パース・アドバイザーズ・エスピーシー(Hibiki Path Advisors SPC),True,Hibiki Path Advisors,日本高純度化学株式会社,4973,N/A,post2023,2026-03-11,S100XQ87,12.66,N/A,N/A,純投資及び状況に応じて経営陣への助言、重要提案行為等を行うこと。,,状況に応じて重要提案行為等を行うこと。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100XQ87?type=2,2026-03-18 16:43,768300,6067200,法人（外国会社）,変更報告書No.1,E41402,,,,,,,,,,,,,,,,,
株式会社ヴァレックス・パートナーズ,True,Valex Partners,株式会社マーキュリアホールディングス,7347,N/A,post2023,2026-03-09,S100XPS5,0.0,N/A,N/A,純投資（投資一任契約その他契約に係る顧客の資産運用）及び状況に応じて重要提案行為等を行うこと,,状況に応じて重要提案行為等を行う可能性がある,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100XPS5?type=2,2026-03-16 15:31,500,21549900,法人（株式会社）,変更報告書　No.8,E35873,,,,,,,,,,,,,,,,,
ニッポン・アクティブ・バリュー・ファンド（NIPPON ACTIVE VALUE FUND PLC）,True,Dalton/NipponActiveValue,日産東京販売ホールディングス株式会社,8291,N/A,post2023,2026-03-09,S100XPW5,4.01,N/A,N/A,投資及び経営陣に対する経営の助言並びに状況に応じて重要提案行為等を行うこと。特に、ニッポン・アクティブ・バリュー・ファンドは、発行会社の財務的健全性及び市場での地位が株価に反映されていないと考えており、全ての株主のために株式価値を高めるための方法を話し合うことを目的とし、発行会社の経営陣に対して対話を要求する場合がある。,増配|自社株|取締役選任,状況に応じ、①潜在的な利益相反回避のため、より一層透明性の高い管理体制を求め、一般の少数株主等の意見を尊重する独立取締役の選任を求めるなどの役員構成の変更、②株式価値向上のための増配など配当方針の変更、自社株買いなど資本政策への変更、③その他提出者が発行者の株主価値向上につながると考えるあらゆる合理的な措置、に関する重要提案行為等を行う可能性がある。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100XPW5?type=2,2026-03-16 15:56,2386700,59578916,法人,変更報告書No.4,E36104,,,,,,,,,,,,,,,,,
"グランサム、マヨ、ヴァン　オッテルロー　アンド　カンパニー　エルエルシー(Grantham, Mayo, Van Otterloo &amp; Co. LLC)",False,,株式会社ホギメディカル,3593,N/A,post2023,2026-03-02,S100XOSY,0.0,N/A,N/A,純投資及び状況に応じて重要提案行為等を行うこともありうる。,,状況に応じて重要提案行為等を行うこともありうる。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100XOSY?type=2,2026-03-09 09:00,0,22535463,法人（外国会社）,変更報告書No.6,E35943,,,,,,,,,,,,,,,,,
